,Nickname,Review,Hashtag
90,fortune0216, 굉장히 꿀꿀한 만큼 너무너무너무 이 가 간절쓰......!!!!!!!!!!!!!!! 느낌표 백만개............ 까진 갈 시간이 안되니까 내일 로 마음을 달래봐야지............ 후 . .,"크림라떼,동경,테일러커피,커피,카페,커피스타그램,카페스타그램,먹스타그램,일상,일상스타그램,우울할땐단게최고지,디저트,디저트그램,살려달라,4달라,데일리"
91,a_dcafeartgram, 서울 연유로 만든 돌체라떼!! 신기하게도 별다방의 돌체라떼같은맛이 비슷하게나네용ㅎㅎ 물론 커피는 더 연하지만요  . .,"돌체라떼,스타벅스돌체라떼,라떼,홈카페,홈카페스타그램,홈카페레시피,홈카페동영상,홈까페,아꽁다꽁의카페스타그램,아꽁다꽁,홈카페그램,홈카페놀이,homecafe,delicious,yummy,tasty,homemade,easyrecipe,homemadecoffee"
92,chochuchochu,nan,"건대,보드게임,히어로보드게임카페,화요일,힐링,데일리"
93,chochuchochu, 와줘서 고마워 . .,"왕십리,센트라스"
94,cafejowa, 요거트 맛있다,"천안카페,두정동카페,카페스타그램,977번지,카페조와"
95,duck_f.d.p, 양꼬치 앤 칭따오 ! 청도맥주는 사랑입니더,
96,ming._.log," "" "" 의 "" "" (10개 ￦19,000) . 공주 다녀온 동생이 빵순이 언니를 위해 사다준 공주 밤파이 . 박스에서 꺼내자마자 버터리한 버터버터 냄새가 후각 자극 대박적으로 해준다 . 밤으로 유명한 공주에서 온 빵 답게 공주밤이 뙇!!!!!! 존재감 뿜뿜하게 있어준다 통밤 위에는 달달한 밤 앙금까지 . 엄청나게 바사사삭 부서지는 파이지는 아니지만 그래도 꽤 버터리한 파이지와 달달한 밤 앙금 그리고 통밤을 한번에 앙!!! 먹을 수 있는데 뭔 말이 더 필요하죠??!!!!! . 20개 사오라할걸 후회하는 빵순언니 빵은 역시 쟁이는 맛인데....","베이커리밤마을,밤파이"
97,yamstagram_always," 대만에서 음식이 입에 잘 안맞았던 슬픈...기억이 있어서 4박5일 여정에 컵라면을 7개나 사갔다 ㅋㅋㅋㅋ 홍콩에서는 음식이 입에 잘 맞았음에도 불구하고 그냥 사왔으니까 야식으로 컵라면을 먹었당. 핑계도 참 다양하다  홍콩의 편의점은 모두 세븐일레븐인데, 우리나라에서 파는것들이 꽤 눈에 보였다. 한국 라면종류는 굉장히 많고 편의점 김치와 편의점 김밥도 있당. 원래 김치를 좋아하는데 타지에서 김치를 보니 너무 반가워서 바로 구매했당ㅎㅎ 호텔와서 씻고 하루마무리 하며 먹는데 김치가 왜이렇게 맛있는지 !!! 결국 김치 먹으려고 라면을 두개나 먹었다  역시 핑계는 참 다양하다.  ","한국인은역시김치,김치없인못살아정말못살아,홍콩,야식,컵라면,김치,김밥,먹스타그램"
98,cafe._tambang, 좋아요좋아 . . . .,"인스타충의_카페탐방,일산,라페스타,일산카페,일산카페추천,라페스타카페,likelike,cafe_likelike,카페라이크라이크,카페투어,카페스타그램,커피스타그램,좋아요,좋아요반사,인친,소통"
99,greentea_lim,nan,"연남동카페,홍대카페,이대카페,신촌카페,퐁당쇼콜라"
100,cafe4life_," - 서울시 성동구 서울숲2길 44-13 지하1층 (서울숲역 4번출구에서 362m/뚝섬역 7번출구)  분위기:  맛:  가격: 위치:   성수동의 힙하고 음악이 좋은 카페  분위기 - 들어갔을 때 조금 휑한 느낌이 나서 살짝 당황스러웠지만 반지하라는 공간의 특성상 너무 많은 인테리어가 있었다면 좀 답답하고 느꼈을 것 같아서 납득이 되는 허전함이였어요:) 카페 곳곳에 놓여진 소품들이 너무 귀엽고 전체적으로 블루톤인 카페와 어우러지는 소품들이였어요! 사진찍으면 정말 예쁘게 나오더라구요ㅎ 다만 아쉬웠던 점은 좌석이었어요ㅠ 의자가 안락하지않고 불편했고 바닥이 카펫재질이라 의자를 빼서 일어나기에도 좀 힘들었어요 ㅠ 이점을 보완한다면 아늑한 분위기가 더할것같아요ㅎ 힙합 좋아하시는 분들은 음악때문에 더 좋으실것같아요:) 힙합 신곡부터 에미넴세대 힙합곡들까지 다양하게 틀어주셔서 감상하기좋았습니다!   맛- 저는 빈티지슈페너를 시켰었는데, 로투스 과자와 어울리는 맛과 적당한 양의 크림이 조화를 잘 이루었어요 ㅎ 또 그외에 어릴적 한번쯤 먹어봤던 불량식품들을 먹는 재미도 쏠쏠했습니당   가격- 음료의 가격으로만 보면 아메리카노 기준 4000원으로 아주 착한 가격이었습니다만, 차카니 같은 200원대의 과자가 1000원으로 가격측정이돼있어서 그점이좀 아쉬웠습니다 ㅠ  위치-위치는 뚝섬역 7번출구에서도 가깝고 서울숲4번 출구에서도 걸어가기에 가까운 거리로 좋았구요! 반지하에 있는 특성상 간판찾기가 살짝 어려웠지만 조금만 주의깊게보시면 찾을 수 있는 수준이었습니당 ㅎ  차분한 성수동의 분위기와는 조금 색다른 느낌의 카페를 가보고 싶으실때 추천드려욤 ","성수빈티지,뚝섬역,뚝섬역카페,서울숲,서울숲카페,카페스타그램,cafe,카페투어그램,빈티지슈페너,아메리카노,불량식품,힙합,힙합음악,성수동,일상,daily,인스타그램,cafe4life_"
101,suljjin," 진주 동성동 “엘리먼트브루” 맛있는커피도 먹고싶고, 맛있는 디저트도 먹고싶어서 오랜만에 방문한 엘리먼트브루! 연휴에 방문했더니 손님들이 바글바글.. 그래도 맛있으니까 먹는거에 집중 아인슈페너 크림 너무 맛있는거 아닌가요...?  디저트도 종류별로 다 먹고싶었는데 겨우 참고 역시 가길 잘했다는 생각","진주,진주카페,엘리먼트브루,동성동,진주동성동,진주시내카페,진주시내,진주맛집,디저트맛집,커피맛집,분위기맛집,진주카페추천,진주시내카페추천,진주데이트,진주핫플,아인슈페너,아인슈페너맛집,진주분위기좋은카페"
102,chochuchochu, 오늘...어때요?? . .,"스노우,건대카페,최가커피"
103,yo_uouou,nan,"목련을부탁해,썸머라떼,꿀자몽요거트,피나콜라다"
104,chochuchochu,nan,"코엑스,아날로그파리,analogparis,친구,셀피,셀카,selfie,애드빙,빙수,아이스아메리카노"
105,a_dcafeartgram, 동네에 위치한 예쁜 카페 AMADO,"카페맛집,카페탐방,카페추천,카페투어,카페인테리어,카페레시피,카페스타그램,카페소개,강서구카페,감성카페,감성,빈티지,빈티지소품,홈카페,디저트,인테리어,강서구맛집,등촌역,등촌역맛집,목동,cafe,seoulcafe,coffeeshop,coffee,dessert,interior,카페아마도"
106,suljjin," 진주 하대동 “펄디스트릭” 오랜만에 하대동까지  고소하게 맛있었던 커피가 생각나서 먹어보겠다 다짐만 하고 드디어 먹어보는 티라미수!! 호흡 타이밍 잘못 맞춘덕에 사레 들려서 민망해질뻔... 티라미수도, 커피도 너무나 맛있게 잘먹습니다 따뜻하게 내리쬐는 햇빛에 절로 기분이 좋아짐","진주,진주카페,펄디스트릭,하대동,하대동카페,진주하대동,진주카페추천,진주브런치카페,브런치카페,디저트,티라미수,진주데이트,하대동카페추천,진주홈플러스,진주상대동,상대동카페,브런치맛집,월요맛나,햇살맛집,진주핫플"
107,ming._.log," "" "" 의 "" "" (￦9,500) . 오랜만인거 같은 쫀득 피드인데 오늘은 주저리주저리 할 말이 좀 많습니다?! . 종류별로 한입씩 먹어보고 내가 찰떡류를 좋아하는 편이 아닌가..? 바로 안먹고 냉동했다가 먹어서 그런가..? 이런 저런 많은 생각을 하게 한 부자떡집의 부자떡들.... . 공주에서 유명한 떡집이라고 들었는데 일단 저는 매우매우 실망했다구요ㅠㅡㅠ 다른 떡은 안먹어봐서 모르겠지만 이 부자떡만 놓고 봤을 땐 너무나도 큰 실망감이ㅠㅠ흑 제가 너무 기대를 했나봐여.. 오랜만에 먹을 쫀득쫀득이라 기대했는데!!!!! . 저 나름 할매입맛이라 자부하며 빵떡순이 인생 즐기며 사는 2n년차 새럼인데 오바해서 말하자면 맛이 뭔가 한약 먹는 그런 씁쓸함이었어요... 몰라 제 스타일 아니야... 맛도 정확히 기억 안나.. 맛 없아서 먹자마자 머리에서 지워버린듯ㅠㅠㅠㅠㅠ . 아니 그리고 찰떡을 저 두께로 썰기도 힘들겠어요?! 얇아도 너무 얇고 들어있는 갯수는 가격에 비해 넘나 아쉬운 것... 물론 찰떡 자체에 대추나 밤 등 이것저것 많이 들어있는데 솔직히 저 가격에 저 개수에 저 두껜데 당연 많이 들어있어야 하는거 아닌가 싶구요?! . 원래 가격 따위 크게 신경 안쓰고 사는 빵떡순인데 얘는 오랜만에 아까웠다는 생각이 들었던....... 아니 다른 분들은 다 맛있다고 하시는거 같은데 내가 유독 컨디션이 안좋았나...ㅠ 내 입맛이 이상한가 . 공주에서는 밤파이만 백개 천개 쟁여오고 싶은 맘","부자떡집,부자떡"
108,cafetour_jinson," menu pick 커피/필터/ 예가체프 6.0 커피/u_g커피 5.5 ———————————  가끔 예상치도 못한 곳에서 이렇게 만날 때가 있다. 누구나 바라는 일이지만, 바리스타로서 자신만의 오랫동안 녹여온 취향과 기술을 매장에 녹여내어 사용한다는 것은 말은 쉽지만 행동으로 옮기기 정말 어렵다. 이 장소는 적어도 내 기준엔 그 어려운일이 현실화된 장소였다. 지긋이 나이가 있으신 사장님께서 단정한 유니폼을 입고 카리스마 있게 음료를 주신다. 감사합니다 이런 멘트는 없지만 그게 더 멋있었다. 디저트류는 스콘 ,브라우니 등 이 준비되어있다. 음료의 퀄리티는 굉장히 높은편이다. 그 동안 수많은 카페를 다녀왔지만 주관적인 취향에 정확하게 들어 맞고 음료의 밸런스가 너무 좋다. 재료의 신선함마저도 느껴진다. 디저트마저 직접 만드시는데 메뉴하나하나의 연륜이 느껴진다. 바닥은 나무와 조약돌 , 테이블은 바처럼 길게 이어져있는데 , 분위기에 맞는 재즈를 틀어주신다 옆쪽엔 말도안되는 공연장에서 쓸법한 오디오가 있다 . 1시간도 안되는 짧은 시간에 이 공간과 사장님한테 매료가 된것 같았다 . 추천을 안할이유가 없다 ——————————- 주차 공간 x 영업시간 일요일 휴무 평일 11:00 - 22:00 토요일 12:00 - 22:00 서울 서대문구 연희로 83 지하1층 ________________________ 4.1/5","언더그라운드커피바,카페투어,커피,카페,바리스타,카페추천그램,서울카페투어"
